timestep,dx,dy,dz,droll,dpitch,dyaw,gripper
142,0.027447782456874847,0.07193805277347565,-0.10142581164836884,-0.005033108405768871,-0.01804289035499096,-0.031769759953022,0.0
143,0.023990148678421974,0.06831971555948257,-0.09145238995552063,-0.002433917485177517,-0.01637049950659275,-0.024774760007858276,0.0
144,0.012925723567605019,0.08134572207927704,-0.13897278904914856,-0.002722716424614191,-0.049193523824214935,-0.055331870913505554,0.0
145,0.025373201817274094,0.07989838719367981,-0.13721278309822083,-0.0013749877689406276,-0.04111556336283684,-0.05165029317140579,0.0
146,0.026064729318022728,0.07989838719367981,-0.13721278309822083,0.0009835372911766171,-0.04212530702352524,-0.05017765983939171,0.0
147,0.022607095539569855,0.07700371742248535,-0.13134606182575226,-0.002722716424614191,-0.04000484198331833,-0.0509139746427536,0.0
148,0.022607095539569855,0.07338538765907288,-0.12195931375026703,-0.0018081862945109606,-0.03384539857506752,-0.04502344876527786,0.0
149,0.021224042400717735,0.07121438533067703,-0.11433258652687073,0.002355332486331463,-0.026171337813138962,-0.04355081543326378,0.0
150,0.02053251676261425,0.06904338300228119,-0.10787919908761978,0.006061586085706949,-0.019305070862174034,-0.042814500629901886,0.0
151,0.02053251676261425,0.06578688323497772,-0.10201247781515121,0.009370741434395313,-0.015303956344723701,-0.0413418672978878,0.0
152,0.016383355483412743,0.08134572207927704,-0.13603943586349487,-0.00046045766794122756,-0.04414479807019234,-0.05165029317140579,0.0
153,0.026756254956126213,0.08062205463647842,-0.1377994567155838,0.004629624541848898,-0.04000484198331833,-0.05385924130678177,0.0
154,0.029522361233830452,0.08134572207927704,-0.13838611543178558,0.007466472685337067,-0.041721411049366,-0.05312292277812958,0.0
155,0.026756254956126213,0.07772738486528397,-0.13603943586349487,0.0038474604953080416,-0.04091361537575722,-0.05459555611014366,0.0
156,0.026756254956126213,0.07555638253688812,-0.12958604097366333,0.004292692057788372,-0.0376824289560318,-0.05165029317140579,0.0
157,0.02468167617917061,0.07410905510187149,-0.12254598736763,0.0061668772250413895,-0.03172493353486061,-0.05017765983939171,0.0
158,0.02191556990146637,0.07049071788787842,-0.11433258652687073,0.0068587916903197765,-0.023747948929667473,-0.05017765983939171,0.0
159,0.021224042400717735,0.06759605556726456,-0.1049458384513855,0.008185462094843388,-0.01955750770866871,-0.048705026507377625,0.0
160,0.012234196998178959,0.08568771928548813,-0.1401461362838745,0.0010316703701391816,-0.053232502192258835,-0.06269503384828568,0.0
161,0.023990148678421974,0.08279304951429367,-0.14131948351860046,0.00365492794662714,-0.048587676137685776,-0.0604860819876194,0.0
162,0.025373201817274094,0.08279304951429367,-0.1401461362838745,0.006335343234241009,-0.04818377643823624,-0.056068189442157745,0.0
163,0.022607095539569855,0.0791747197508812,-0.13662610948085785,0.00405202666297555,-0.04394285008311272,-0.055331870913505554,0.0
164,0.022607095539569855,0.07555638253688812,-0.12958604097366333,0.004786057397723198,-0.03707658126950264,-0.05017765983939171,0.0
165,0.021224042400717735,0.07266172021627426,-0.12254598736763,0.007842512801289558,-0.027080107480287552,-0.048705026507377625,0.0
166,0.019840989261865616,0.0697670504450798,-0.11550592631101608,0.011067435145378113,-0.01834581419825554,-0.04796871170401573,0.0
167,0.019840989261865616,0.06759605556726456,-0.10905253887176514,0.013498160056769848,-0.014313144609332085,-0.04723239690065384,0.0
168,0.015000303275883198,0.0791747197508812,-0.1331060826778412,-0.002385784173384309,-0.04414479807019234,-0.052386607974767685,0.0
169,0.028830835595726967,0.07700371742248535,-0.1331060826778412,0.004533357918262482,-0.03536001592874527,-0.0509139746427536,0.0
170,0.029522361233830452,0.07772738486528397,-0.13134606182575226,0.0067986249923706055,-0.03445124626159668,-0.04796871170401573,0.0
171,0.027447782456874847,0.07483271509408951,-0.1278260350227356,0.005887103267014027,-0.03132103756070137,-0.04796871170401573,0.0
172,0.028139308094978333,0.07266172021627426,-0.11961262673139572,0.007968862541019917,-0.024353796616196632,-0.04428713396191597,0.0
173,0.026756254956126213,0.07121438533067703,-0.11198589950799942,0.010128838010132313,-0.017254026606678963,-0.04207818582653999,0.0
174,0.02468167617917061,0.06831971555948257,-0.10259915143251419,0.013401893898844719,-0.010621264576911926,-0.03986923769116402,0.0
175,0.023990148678421974,0.06687238812446594,-0.09321240335702896,0.015712285414338112,-0.00759202940389514,-0.037292130291461945,0.0
176,0.015000303275883198,0.08785872161388397,-0.13662610948085785,-0.002145118312910199,-0.051011063158512115,-0.06343134492635727,0.0
177,0.028139308094978333,0.08351671695709229,-0.1354527622461319,0.001633334904909134,-0.04656818509101868,-0.06269503384828568,0.0
178,0.029522361233830452,0.08206938207149506,-0.13427941501140594,0.005038756411522627,-0.04596233740448952,-0.059013452380895615,0.0
179,0.026064729318022728,0.07772738486528397,-0.13075938820838928,0.004136259667575359,-0.0427311547100544,-0.059013452380895615,0.0
180,0.026064729318022728,0.07410905510187149,-0.12313266098499298,0.00597735308110714,-0.03788438066840172,-0.05385924130678177,0.0
181,0.025373201817274094,0.07193805277347565,-0.11609259992837906,0.0077462466433644295,-0.02990739420056343,-0.052386607974767685,0.0
182,0.025373201817274094,0.0697670504450798,-0.10905253887176514,0.008913476020097733,-0.02238479256629944,-0.0509139746427536,0.0
183,0.025373201817274094,0.06831971555948257,-0.10201247781515121,0.008227578364312649,-0.0199614055454731,-0.048705026507377625,0.0
184,0.014308776706457138,0.08641138672828674,-0.1507062315940857,-0.0018081862945109606,-0.048789624124765396,-0.06564029306173325,0.0
185,0.025373201817274094,0.08351671695709229,-0.14953288435935974,0.0016814681002870202,-0.046164289116859436,-0.06269503384828568,0.0
186,0.025373201817274094,0.08568771928548813,-0.14601285755634308,0.003486461704596877,-0.04737598076462746,-0.05974976718425751,0.0
187,0.02191556990146637,0.08279304951429367,-0.14131948351860046,0.001392669160850346,-0.04596233740448952,-0.05974976718425751,0.0
188,0.02191556990146637,0.07845105230808258,-0.1325194090604782,0.0014167357003316283,-0.04010581597685814,-0.052386607974767685,0.0
189,0.02053251676261425,0.07555638253688812,-0.12489267438650131,0.002908863825723529,-0.02990739420056343,-0.05017765983939171,0.0
190,0.021224042400717735,0.07121438533067703,-0.11667927354574203,0.00549602136015892,-0.022031381726264954,-0.05017765983939171,0.0
191,0.019840989261865616,0.06904338300228119,-0.10963921248912811,0.007053580600768328,-0.02127407304942608,-0.049441345036029816,0.0
192,0.010159616358578205,0.07772738486528397,-0.14366616308689117,0.0018499342259019613,-0.0467701330780983,-0.05754081904888153,0.0
193,0.021224042400717735,0.07700371742248535,-0.14483951032161713,0.0079628461971879,-0.04313505440950394,-0.05680450424551964,0.0
194,0.019840989261865616,0.08062205463647842,-0.14249283075332642,0.010321371257305145,-0.04515454173088074,-0.056068189442157745,0.0
195,0.018457936123013496,0.0791747197508812,-0.13897278904914856,0.007776329759508371,-0.04434674605727196,-0.05974976718425751,0.0
196,0.019840989261865616,0.07483271509408951,-0.13193273544311523,0.006248102057725191,-0.03919704630970955,-0.05385924130678177,0.0
197,0.019840989261865616,0.07410905510187149,-0.12489267438650131,0.008245628327131271,-0.02849375084042549,-0.05017765983939171,0.0
198,0.02053251676261425,0.07193805277347565,-0.11667927354574203,0.01142843347042799,-0.01912836544215679,-0.048705026507377625,0.0
199,0.01914946362376213,0.06904338300228119,-0.11081255227327347,0.014364556409418583,-0.016376810148358345,-0.04649607837200165,0.0
